MXI1	{(13059_2015_Article_581.PMC4389802.pdf.txt),(13059_2015_Article_661.PMC4443654.pdf.txt)}
MYCN	{(13059_2015_Article_694.PMC4506430.pdf.txt),(13059_2015_Article_756.PMC4579611.pdf.txt)}
MYH6	{(13059_2015_Article_690.PMC4506483.pdf.txt)}
MYH7	{(13059_2015_Article_690.PMC4506483.pdf.txt)}
MYH8	{(13059_2015_Article_693.PMC4499193.pdf.txt)}
MYH9	{(13059_2015_Article_783.PMC4597449.pdf.txt)}
MYNN	{(13059_2015_Article_755.PMC4571124.pdf.txt)}
MYRF	{(13059_2015_Article_675.PMC4471934.pdf.txt)}
MZF1	{(13059_2015_Article_827.PMC4659173.pdf.txt)}
NARF	{(13059_2015_Article_588.PMC4310197.pdf.txt)}
NCAN	{(13059_2014_Article_569.PMC4301800.pdf.txt)}
NDE1	{(13059_2015_Article_692.PMC4506401.pdf.txt)}
NEK1	{(13059_2015_Article_696.PMC4492089.pdf.txt)}
NEK2	{(13059_2015_Article_696.PMC4492089.pdf.txt)}
NEU1	{(13059_2015_Article_755.PMC4571124.pdf.txt)}
NFE2	{(13059_2015_Article_815.PMC4667491.pdf.txt)}
NFIA	{(13059_2015_Article_748.PMC4574115.pdf.txt)}
NFIX	{(13059_2015_Article_693.PMC4499193.pdf.txt)}
NFYA	{(13059_2015_Article_696.PMC4492089.pdf.txt),(13059_2015_Article_780.PMC4618389.pdf.txt)}
NFYB	{(13059_2015_Article_696.PMC4492089.pdf.txt)}
NKAP	{(13059_2015_Article_698.PMC4546214.pdf.txt)}
NME3	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
NME4	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
NMT2	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
NNMT	{(13059_2015_Article_832.PMC4665721.pdf.txt)}
NOD2	{(13059_2015_Article_637.PMC4414286.pdf.txt),(13059_2015_Article_759.PMC4570153.pdf.txt)}
NOL3	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
NOL6	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
NPIP	{(13059_2015_Article_734.PMC4558956.pdf.txt)}
NPM1	{(13059_2015_Article_612.PMC4381444.pdf.txt),(13059_2015_Article_700.PMC4531541.pdf.txt),(13059_2015_Article_718.PMC4531802.pdf.txt)}
NPM2	{(13059_2015_Article_594.PMC4378455.pdf.txt)}
NRAS	{(13059_2015_Article_589.PMC4365969.pdf.txt),(13059_2015_Article_612.PMC4381444.pdf.txt),(13059_2015_Article_649.PMC4427927.pdf.txt),(13059_2015_Article_700.PMC4531541.pdf.txt),(13059_2015_Article_794.PMC4612416.pdf.txt)}
NRF1	{(13059_2015_Article_668.PMC4460959.pdf.txt),(13059_2015_Article_717.PMC4531811.pdf.txt),(13059_2015_Article_835.PMC4669652.pdf.txt)}
NRG1	{(13059_2015_Article_657.PMC4440518.pdf.txt)}
NRP1	{(13059_2015_Article_657.PMC4440518.pdf.txt)}
NSD1	{(13059_2014_Article_579.PMC4365533.pdf.txt),(13059_2015_Article_693.PMC4499193.pdf.txt)}
NUB1	{(13059_2014_Article_568.PMC4308918.pdf.txt)}
NUDC	{(13059_2015_Article_749.PMC4578845.pdf.txt)}
OAS2	{(13059_2015_Article_675.PMC4471934.pdf.txt)}
OAS3	{(13059_2015_Article_774.PMC4591629.pdf.txt)}
OASL	{(13059_2014_Article_568.PMC4308918.pdf.txt)}
OFD1	{(13059_2015_Article_698.PMC4546214.pdf.txt)}
OOEP	{(13059_2015_Article_792.PMC4634911.pdf.txt)}
OPN3	{(13059_2015_Article_711.PMC4511969.pdf.txt)}
OPN5	{(13059_2015_Article_711.PMC4511969.pdf.txt)}
ORC4	{(13059_2015_Article_779.PMC4587777.pdf.txt)}
ORM1	{(13059_2015_Article_675.PMC4471934.pdf.txt)}
OST4	{(13059_2015_Article_742.PMC4568590.pdf.txt)}
OTX2	{(13059_2015_Article_732.PMC4556057.pdf.txt)}
PAEP	{(13059_2015_Article_692.PMC4506401.pdf.txt)}
PAK3	{(13059_2014_Article_578.PMC4373106.pdf.txt)}
PALM	{(13059_2015_Article_614.PMC4404278.pdf.txt),(13059_2015_Article_738.PMC4546174.pdf.txt)}
PAX1	{(13059_2015_Article_661.PMC4443654.pdf.txt)}
PAX8	{(13059_2015_Article_660.PMC4464629.pdf.txt)}
PCLO	{(13059_2015_Article_700.PMC4531541.pdf.txt)}
PCNA	{(13059_2015_Article_699.PMC4501092.pdf.txt)}
PCNT	{(13059_2015_Article_779.PMC4587777.pdf.txt)}
PCP2	{(13059_2015_Article_724.PMC4539667.pdf.txt)}
PCP4	{(13059_2015_Article_675.PMC4471934.pdf.txt)}
PEX3	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
PGK1	{(13059_2014_Article_559.PMC4302535.pdf.txt),(13059_2015_Article_618.PMC4391730.pdf.txt),(13059_2015_Article_774.PMC4591629.pdf.txt)}
PHC1	{(13059_2015_Article_792.PMC4634911.pdf.txt)}
PHF6	{(13059_2015_Article_649.PMC4427927.pdf.txt)}
PHF7	{(13059_2014_Article_578.PMC4373106.pdf.txt)}
PHF8	{(13059_2015_Article_736.PMC4562119.pdf.txt)}
PI16	{(13059_2015_Article_630.PMC4399757.pdf.txt)}
PIGC	{(13059_2015_Article_681.PMC4491988.pdf.txt)}
PIGF	{(13059_2015_Article_630.PMC4399757.pdf.txt)}
PIGQ	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
PIM1	{(13059_2015_Article_648.PMC4467049.pdf.txt)}
PIN1	{(13059_2015_Article_735.PMC4566308.pdf.txt)}
PIN4	{(13059_2015_Article_735.PMC4566308.pdf.txt)}
PLD6	{(13059_2015_Article_660.PMC4464629.pdf.txt)}
PLEK	{(13059_2015_Article_781.PMC4599205.pdf.txt)}
PLK1	{(13059_2015_Article_696.PMC4492089.pdf.txt),(13059_2015_Article_808.PMC4627418.pdf.txt)}
PLK4	{(13059_2015_Article_779.PMC4587777.pdf.txt)}
PLS3	{(13059_2015_Article_774.PMC4591629.pdf.txt)}
PMVK	{(13059_2015_Article_835.PMC4669652.pdf.txt)}
POLB	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
POLE	{(13059_2015_Article_589.PMC4365969.pdf.txt)}
POP7	{(13059_2015_Article_724.PMC4539667.pdf.txt)}
PPIA	{(13059_2014_Article_569.PMC4301800.pdf.txt)}
PRC1	{(13059_2015_Article_618.PMC4391730.pdf.txt),(13059_2015_Article_705.PMC4499915.pdf.txt),(13059_2015_Article_733.PMC4539689.pdf.txt),(13059_2015_Article_747.PMC4549078.pdf.txt),(13059_2015_Article_760.PMC4587738.pdf.txt),(13059_2015_Article_770.PMC4571075.pdf.txt),(13059_2015_Article_774.PMC4591629.pdf.txt)}
PREP	{(13059_2015_Article_641.PMC4425911.pdf.txt)}
PRKX	{(13059_2015_Article_670.PMC4464727.pdf.txt)}
PROC	{(13059_2015_Article_716.PMC4566846.pdf.txt)}
PRR7	{(13059_2015_Article_838.PMC4674939.pdf.txt)}
PRR9	{(13059_2015_Article_838.PMC4674939.pdf.txt)}
PSCA	{(13059_2015_Article_755.PMC4571124.pdf.txt)}
PTEN	{(13059_2015_Article_612.PMC4381444.pdf.txt),(13059_2015_Article_630.PMC4399757.pdf.txt),(13059_2015_Article_633.PMC4425883.pdf.txt),(13059_2015_Article_651.PMC4419486.pdf.txt),(13059_2015_Article_657.PMC4440518.pdf.txt),(13059_2015_Article_675.PMC4471934.pdf.txt),(13059_2015_Article_700.PMC4531541.pdf.txt),(13059_2015_Article_705.PMC4499915.pdf.txt),(13059_2015_Article_755.PMC4571124.pdf.txt),(13059_2015_Article_794.PMC4612416.pdf.txt),(13059_2015_Article_850.PMC4673789.pdf.txt)}
PVT1	{(13059_2015_Article_586.PMC4369099.pdf.txt)}
QPRT	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
RAC1	{(13059_2014_Article_568.PMC4308918.pdf.txt),(13059_2015_Article_612.PMC4381444.pdf.txt),(13059_2015_Article_648.PMC4467049.pdf.txt),(13059_2015_Article_755.PMC4571124.pdf.txt),(13059_2015_Article_794.PMC4612416.pdf.txt)}
RARS	{(13059_2015_Article_648.PMC4467049.pdf.txt)}
RBM3	{(13059_2015_Article_698.PMC4546214.pdf.txt)}
RBM6	{(13059_2015_Article_668.PMC4460959.pdf.txt)}
RBMX	{(13059_2015_Article_682.PMC4502471.pdf.txt)}
RBP2	{(13059_2015_Article_780.PMC4618389.pdf.txt)}
RBPJ	{(13059_2015_Article_730.PMC4536798.pdf.txt)}
RCE1	{(13059_2015_Article_750.PMC4561473.pdf.txt)}
RCN2	{(13059_2015_Article_692.PMC4506401.pdf.txt)}
RECK	{(13059_2015_Article_630.PMC4399757.pdf.txt)}
RELA	{(13059_2014_Article_561.PMC4290566.pdf.txt)}
REST	{(13059_2015_Article_588.PMC4310197.pdf.txt),(13059_2015_Article_621.PMC4407537.pdf.txt)}
REV1	{(13059_2015_Article_692.PMC4506401.pdf.txt)}
RFNG	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
RFX1	{(13059_2015_Article_603.PMC4376164.pdf.txt)}
RGL2	{(13059_2015_Article_597.PMC4378019.pdf.txt)}
RGS1	{(13059_2015_Article_781.PMC4599205.pdf.txt)}
RGS9	{(13059_2015_Article_815.PMC4667491.pdf.txt)}
RHOC	{(13059_2015_Article_612.PMC4381444.pdf.txt)}
RHOH	{(13059_2015_Article_648.PMC4467049.pdf.txt)}
RIT1	{(13059_2015_Article_612.PMC4381444.pdf.txt)}
RLIM	{(13059_2015_Article_698.PMC4546214.pdf.txt)}
RMST	{(13059_2015_Article_690.PMC4506483.pdf.txt)}
RNF8	{(13059_2015_Article_720.PMC4531538.pdf.txt)}
ROR2	{(13059_2015_Article_693.PMC4499193.pdf.txt)}
RORC	{(13059_2015_Article_612.PMC4381444.pdf.txt)}
ROS1	{(13059_2015_Article_636.PMC4450998.pdf.txt)}
RPL5	{(13059_2015_Article_682.PMC4502471.pdf.txt),(13059_2015_Article_700.PMC4531541.pdf.txt)}
RPS8	{(13059_2015_Article_605.PMC4380107.pdf.txt)}
RRM1	{(13059_2015_Article_771.PMC4587749.pdf.txt)}
RSU1	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
RXRB	{(13059_2014_Article_569.PMC4301800.pdf.txt)}
RYR1	{(13059_2015_Article_612.PMC4381444.pdf.txt),(13059_2015_Article_690.PMC4506483.pdf.txt),(13059_2015_Article_755.PMC4571124.pdf.txt)}
RYR2	{(13059_2015_Article_648.PMC4467049.pdf.txt)}
RYR3	{(13059_2015_Article_755.PMC4571124.pdf.txt)}
SBK1	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
SC5D	{(13059_2015_Article_835.PMC4669652.pdf.txt)}
SCAP	{(13059_2015_Article_835.PMC4669652.pdf.txt)}
SCLL	{(13059_2015_Article_599.PMC4389302.pdf.txt)}
SDF2	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
SDHA	{(13059_2015_Article_605.PMC4380107.pdf.txt)}
SELL	{(13059_2014_Article_568.PMC4308918.pdf.txt)}
SFI1	{(13059_2015_Article_794.PMC4612416.pdf.txt)}
SGK1	{(13059_2015_Article_648.PMC4467049.pdf.txt),(13059_2015_Article_719.PMC4536608.pdf.txt)}
SIT1	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
SIX5	{(13059_2015_Article_661.PMC4443654.pdf.txt)}
SKA2	{(13059_2015_Article_749.PMC4578845.pdf.txt)}
SLPI	{(13059_2015_Article_675.PMC4471934.pdf.txt)}
SLU7	{(13059_2015_Article_749.PMC4578845.pdf.txt)}
SMC3	{(13059_2015_Article_618.PMC4391730.pdf.txt),(13059_2015_Article_717.PMC4531811.pdf.txt),(13059_2015_Article_736.PMC4562119.pdf.txt)}
SMN1	{(13059_2015_Article_629.PMC4403723.pdf.txt)}
SND1	{(13059_2014_Article_569.PMC4301800.pdf.txt)}
SNW1	{(13059_2015_Article_749.PMC4578845.pdf.txt)}
SOD2	{(13059_2015_Article_766.PMC4581094.pdf.txt)}
SOS1	{(13059_2014_Article_558.PMC4300615.pdf.txt),(13059_2015_Article_648.PMC4467049.pdf.txt)}
SOS2	{(13059_2015_Article_648.PMC4467049.pdf.txt)}
SOX1	{(13059_2015_Article_781.PMC4599205.pdf.txt)}
SOX2	{(13059_2014_Article_558.PMC4300615.pdf.txt),(13059_2014_Article_579.PMC4365533.pdf.txt),(13059_2015_Article_668.PMC4460959.pdf.txt),(13059_2015_Article_690.PMC4506483.pdf.txt),(13059_2015_Article_705.PMC4499915.pdf.txt),(13059_2015_Article_755.PMC4571124.pdf.txt),(13059_2015_Article_756.PMC4579611.pdf.txt),(13059_2015_Article_827.PMC4659173.pdf.txt)}
SOX9	{(13059_2015_Article_594.PMC4378455.pdf.txt)}
SPEN	{(13059_2015_Article_733.PMC4539689.pdf.txt)}
SPI1	{(13059_2014_Article_560.PMC4310165.pdf.txt)}
SPOP	{(13059_2015_Article_755.PMC4571124.pdf.txt)}
SPRN	{(13059_2015_Article_633.PMC4425883.pdf.txt)}
SPTB	{(13059_2015_Article_612.PMC4381444.pdf.txt)}
SQLE	{(13059_2015_Article_835.PMC4669652.pdf.txt)}
SRA1	{(13059_2015_Article_735.PMC4566308.pdf.txt)}
SSX1	{(13059_2015_Article_670.PMC4464727.pdf.txt)}
ST13	{(13059_2015_Article_592.PMC4359483.pdf.txt)}
STAM	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
STAR	{(13059_2014_Article_558.PMC4300615.pdf.txt),(13059_2014_Article_567.PMC4305239.pdf.txt),(13059_2015_Article_589.PMC4365969.pdf.txt),(13059_2015_Article_608.PMC4375924.pdf.txt),(13059_2015_Article_683.PMC4480509.pdf.txt),(13059_2015_Article_684.PMC4487847.pdf.txt),(13059_2015_Article_685.PMC4474455.pdf.txt),(13059_2015_Article_697.PMC4531809.pdf.txt),(13059_2015_Article_720.PMC4531538.pdf.txt),(13059_2015_Article_734.PMC4558956.pdf.txt),(13059_2015_Article_742.PMC4568590.pdf.txt),(13059_2015_Article_745.PMC4556012.pdf.txt),(13059_2015_Article_762.PMC4574606.pdf.txt),(13059_2015_Article_821.PMC4661937.pdf.txt)}
STC1	{(13059_2015_Article_774.PMC4591629.pdf.txt)}
STX4	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
STX7	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
SVIP	{(13059_2015_Article_742.PMC4568590.pdf.txt)}
TAB2	{(13059_2015_Article_780.PMC4618389.pdf.txt)}
TAF1	{(13059_2015_Article_661.PMC4443654.pdf.txt),(13059_2015_Article_698.PMC4546214.pdf.txt),(13059_2015_Article_736.PMC4562119.pdf.txt)}
TAF2	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
TAL1	{(13059_2015_Article_756.PMC4579611.pdf.txt)}
TAP1	{(13059_2015_Article_675.PMC4471934.pdf.txt)}
TBK1	{(13059_2015_Article_780.PMC4618389.pdf.txt)}
TBX2	{(13059_2015_Article_711.PMC4511969.pdf.txt)}
TBX3	{(13059_2015_Article_594.PMC4378455.pdf.txt)}
TBX6	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
TCF3	{(13059_2015_Article_750.PMC4561473.pdf.txt),(13059_2015_Article_756.PMC4579611.pdf.txt)}
TCF4	{(13059_2015_Article_594.PMC4378455.pdf.txt)}
TCP1	{(13059_2015_Article_772.PMC4590697.pdf.txt)}
TERC	{(13059_2015_Article_586.PMC4369099.pdf.txt),(13059_2015_Article_692.PMC4506401.pdf.txt)}
TERT	{(13059_2015_Article_648.PMC4467049.pdf.txt),(13059_2015_Article_668.PMC4460959.pdf.txt),(13059_2015_Article_692.PMC4506401.pdf.txt),(13059_2015_Article_755.PMC4571124.pdf.txt),(13059_2015_Article_791.PMC4640169.pdf.txt),(13059_2015_Article_810.PMC4640370.pdf.txt),(13059_2015_Article_811.PMC4647826.pdf.txt)}
TESC	{(13059_2015_Article_705.PMC4499915.pdf.txt)}
TET1	{(13059_2014_Article_576.PMC4334405.pdf.txt),(13059_2015_Article_605.PMC4380107.pdf.txt),(13059_2015_Article_699.PMC4501092.pdf.txt),(13059_2015_Article_723.PMC4504083.pdf.txt)}
TET2	{(13059_2014_Article_576.PMC4334405.pdf.txt),(13059_2015_Article_605.PMC4380107.pdf.txt),(13059_2015_Article_699.PMC4501092.pdf.txt),(13059_2015_Article_700.PMC4531541.pdf.txt),(13059_2015_Article_755.PMC4571124.pdf.txt)}
TET3	{(13059_2015_Article_605.PMC4380107.pdf.txt),(13059_2015_Article_699.PMC4501092.pdf.txt)}
TFE3	{(13059_2015_Article_698.PMC4546214.pdf.txt)}
TIA1	{(13059_2015_Article_608.PMC4375924.pdf.txt)}
TLE6	{(13059_2015_Article_792.PMC4634911.pdf.txt)}
TLK1	{(13059_2015_Article_801.PMC4635978.pdf.txt)}
TLL2	{(13059_2014_Article_568.PMC4308918.pdf.txt)}
TLN1	{(13059_2015_Article_700.PMC4531541.pdf.txt)}
TLR1	{(13059_2015_Article_637.PMC4414286.pdf.txt),(13059_2015_Article_759.PMC4570153.pdf.txt),(13059_2015_Article_780.PMC4618389.pdf.txt)}
TLR3	{(13059_2015_Article_614.PMC4404278.pdf.txt)}
TLR4	{(13059_2014_Article_568.PMC4308918.pdf.txt),(13059_2015_Article_763.PMC4589031.pdf.txt)}
TLR8	{(13059_2014_Article_568.PMC4308918.pdf.txt)}
TNDM	{(13059_2015_Article_769.PMC4582738.pdf.txt)}
TNS1	{(13059_2015_Article_755.PMC4571124.pdf.txt)}
TNXB	{(13059_2014_Article_569.PMC4301800.pdf.txt),(13059_2015_Article_755.PMC4571124.pdf.txt)}
TP53	{(13059_2014_Article_579.PMC4365533.pdf.txt),(13059_2015_Article_589.PMC4365969.pdf.txt),(13059_2015_Article_612.PMC4381444.pdf.txt),(13059_2015_Article_630.PMC4399757.pdf.txt),(13059_2015_Article_636.PMC4450998.pdf.txt),(13059_2015_Article_648.PMC4467049.pdf.txt),(13059_2015_Article_649.PMC4427927.pdf.txt),(13059_2015_Article_657.PMC4440518.pdf.txt),(13059_2015_Article_675.PMC4471934.pdf.txt),(13059_2015_Article_700.PMC4531541.pdf.txt),(13059_2015_Article_736.PMC4562119.pdf.txt),(13059_2015_Article_755.PMC4571124.pdf.txt),(13059_2015_Article_794.PMC4612416.pdf.txt),(13059_2015_Article_808.PMC4627418.pdf.txt),(13059_2015_Article_825.PMC4668643.pdf.txt)}
TP63	{(13059_2015_Article_668.PMC4460959.pdf.txt),(13059_2015_Article_755.PMC4571124.pdf.txt)}
TPP1	{(13059_2015_Article_791.PMC4640169.pdf.txt)}
TRAP	{(13059_2014_Article_561.PMC4290566.pdf.txt),(13059_2015_Article_811.PMC4647826.pdf.txt)}
TRMU	{(13059_2015_Article_779.PMC4587777.pdf.txt)}
TSG1	{(13059_2015_Article_668.PMC4460959.pdf.txt)}
TTF2	{(13059_2015_Article_699.PMC4501092.pdf.txt)}
TUFM	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
TUG1	{(13059_2015_Article_586.PMC4369099.pdf.txt)}
UBA1	{(13059_2015_Article_667.PMC4446799.pdf.txt),(13059_2015_Article_686.PMC4460850.pdf.txt)}
UBN1	{(13059_2015_Article_681.PMC4491988.pdf.txt),(13059_2015_Article_719.PMC4536608.pdf.txt)}
UBR5	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
UPB1	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
UPF2	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
UTP3	{(13059_2015_Article_598.PMC4355146.pdf.txt)}
UTS2	{(13059_2014_Article_569.PMC4301800.pdf.txt)}
VAV2	{(13059_2015_Article_700.PMC4531541.pdf.txt)}
VBP1	{(13059_2015_Article_698.PMC4546214.pdf.txt)}
VNN1	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
VNN2	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
VNN3	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
VRK2	{(13059_2014_Article_571.PMC4316645.pdf.txt)}
VTA1	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
WDR3	{(13059_2015_Article_692.PMC4506401.pdf.txt)}
WDR4	{(13059_2015_Article_779.PMC4587777.pdf.txt),(13059_2015_Article_786.PMC4591068.pdf.txt)}
WIF1	{(13059_2015_Article_583.PMC4342872.pdf.txt)}
WTAP	{(13059_2015_Article_733.PMC4539689.pdf.txt)}
WWOX	{(13059_2015_Article_748.PMC4574115.pdf.txt)}
XIST	{(13059_2015_Article_586.PMC4369099.pdf.txt),(13059_2015_Article_698.PMC4546214.pdf.txt),(13059_2015_Article_728.PMC4539712.pdf.txt),(13059_2015_Article_733.PMC4539689.pdf.txt),(13059_2015_Article_736.PMC4562119.pdf.txt),(13059_2015_Article_774.PMC4591629.pdf.txt)}
XPO6	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
ZBP1	{(13059_2015_Article_687.PMC4477473.pdf.txt)}
ZEB1	{(13059_2014_Article_568.PMC4308918.pdf.txt),(13059_2015_Article_630.PMC4399757.pdf.txt),(13059_2015_Article_801.PMC4635978.pdf.txt)}
ZEB2	{(13059_2014_Article_568.PMC4308918.pdf.txt),(13059_2015_Article_755.PMC4571124.pdf.txt)}
ZG16	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
ABCB1	{(13059_2015_Article_794.PMC4612416.pdf.txt)}
ABCB5	{(13059_2015_Article_592.PMC4359483.pdf.txt)}
ABCF1	{(13059_2015_Article_755.PMC4571124.pdf.txt)}
ABCG5	{(13059_2015_Article_607.PMC4358723.pdf.txt)}
ACACA	{(13059_2014_Article_569.PMC4301800.pdf.txt),(13059_2015_Article_755.PMC4571124.pdf.txt)}
ACSL1	{(13059_2014_Article_569.PMC4301800.pdf.txt)}
ACTN2	{(13059_2015_Article_605.PMC4380107.pdf.txt)}
ADAM6	{(13059_2014_Article_579.PMC4365533.pdf.txt),(13059_2015_Article_755.PMC4571124.pdf.txt)}
ADAT2	{(13059_2015_Article_786.PMC4591068.pdf.txt)}
ADAT3	{(13059_2015_Article_779.PMC4587777.pdf.txt),(13059_2015_Article_786.PMC4591068.pdf.txt)}
ADCY3	{(13059_2014_Article_558.PMC4300615.pdf.txt)}
ADCY9	{(13059_2014_Article_568.PMC4308918.pdf.txt),(13059_2015_Article_719.PMC4536608.pdf.txt)}
AGAP2	{(13059_2015_Article_612.PMC4381444.pdf.txt)}
ALDOA	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
ALDOB	{(13059_2015_Article_675.PMC4471934.pdf.txt)}
ALMS1	{(13059_2015_Article_693.PMC4499193.pdf.txt)}
AMELY	{(13059_2015_Article_667.PMC4446799.pdf.txt),(13059_2015_Article_686.PMC4460850.pdf.txt)}
ANKS3	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
AP3M2	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
AP5M1	{(13059_2015_Article_692.PMC4506401.pdf.txt)}
APOA1	{(13059_2015_Article_750.PMC4561473.pdf.txt)}
APOA4	{(13059_2015_Article_750.PMC4561473.pdf.txt)}
APOBR	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
APOC3	{(13059_2015_Article_750.PMC4561473.pdf.txt)}
ARID2	{(13059_2015_Article_648.PMC4467049.pdf.txt),(13059_2015_Article_794.PMC4612416.pdf.txt)}
ARMC5	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
ARPC2	{(13059_2015_Article_780.PMC4618389.pdf.txt)}
ASF1A	{(13059_2015_Article_750.PMC4561473.pdf.txt)}
ASH2L	{(13059_2015_Article_774.PMC4591629.pdf.txt)}
ASXL1	{(13059_2015_Article_612.PMC4381444.pdf.txt)}
ATAD2	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
ATG2A	{(13059_2015_Article_717.PMC4531811.pdf.txt)}
ATHL1	{(13059_2015_Article_675.PMC4471934.pdf.txt)}
ATP5B	{(13059_2015_Article_660.PMC4464629.pdf.txt)}
ATRIP	{(13059_2015_Article_779.PMC4587777.pdf.txt)}
AURKB	{(13059_2015_Article_696.PMC4492089.pdf.txt)}
AXIN1	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
AZIN1	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
BACE1	{(13059_2015_Article_827.PMC4659173.pdf.txt)}
BAMBI	{(13059_2015_Article_675.PMC4471934.pdf.txt)}
BAZ1A	{(13059_2015_Article_692.PMC4506401.pdf.txt)}
BCKDK	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
BCL6B	{(13059_2015_Article_815.PMC4667491.pdf.txt)}
BCL7A	{(13059_2015_Article_648.PMC4467049.pdf.txt)}
BCL7C	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
BEND3	{(13059_2015_Article_760.PMC4587738.pdf.txt)}
BICC1	{(13059_2014_Article_571.PMC4316645.pdf.txt)}
BIRC3	{(13059_2015_Article_648.PMC4467049.pdf.txt),(13059_2015_Article_832.PMC4665721.pdf.txt)}
BLVRB	{(13059_2015_Article_724.PMC4539667.pdf.txt)}
BOLA2	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
BRCA1	{(13059_2014_Article_579.PMC4365533.pdf.txt),(13059_2015_Article_599.PMC4389302.pdf.txt),(13059_2015_Article_719.PMC4536608.pdf.txt),(13059_2015_Article_794.PMC4612416.pdf.txt),(13059_2015_Article_827.PMC4659173.pdf.txt)}
BRCA2	{(13059_2015_Article_755.PMC4571124.pdf.txt),(13059_2015_Article_779.PMC4587777.pdf.txt)}
BRPF3	{(13059_2014_Article_568.PMC4308918.pdf.txt)}
BRSK2	{(13059_2015_Article_827.PMC4659173.pdf.txt)}
C4BPA	{(13059_2014_Article_569.PMC4301800.pdf.txt)}
CALCR	{(13059_2015_Article_700.PMC4531541.pdf.txt)}
CAPN1	{(13059_2015_Article_750.PMC4561473.pdf.txt)}
CARD9	{(13059_2015_Article_780.PMC4618389.pdf.txt)}
CASP3	{(13059_2015_Article_692.PMC4506401.pdf.txt)}
CASP8	{(13059_2014_Article_579.PMC4365533.pdf.txt)}
CASZ1	{(13059_2015_Article_755.PMC4571124.pdf.txt)}
CCDC6	{(13059_2015_Article_636.PMC4450998.pdf.txt)}
CCNA2	{(13059_2015_Article_586.PMC4369099.pdf.txt)}
CCNB1	{(13059_2015_Article_696.PMC4492089.pdf.txt)}
CCNB2	{(13059_2015_Article_675.PMC4471934.pdf.txt),(13059_2015_Article_696.PMC4492089.pdf.txt)}
CCND1	{(13059_2015_Article_630.PMC4399757.pdf.txt),(13059_2015_Article_668.PMC4460959.pdf.txt),(13059_2015_Article_700.PMC4531541.pdf.txt),(13059_2015_Article_755.PMC4571124.pdf.txt)}
CCNE1	{(13059_2015_Article_700.PMC4531541.pdf.txt)}
CCNT1	{(13059_2015_Article_717.PMC4531811.pdf.txt)}
CD160	{(13059_2015_Article_620.PMC4377852.pdf.txt)}
CD248	{(13059_2015_Article_630.PMC4399757.pdf.txt)}
CDC20	{(13059_2015_Article_696.PMC4492089.pdf.txt),(13059_2015_Article_749.PMC4578845.pdf.txt)}
CDC23	{(13059_2015_Article_749.PMC4578845.pdf.txt)}
CDC42	{(13059_2015_Article_783.PMC4597449.pdf.txt)}
CDH16	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
CDIPT	{(13059_2015_Article_719.PMC4536608.pdf.txt)}
CDK12	{(13059_2015_Article_755.PMC4571124.pdf.txt)}
CDKL5	{(13059_2015_Article_693.PMC4499193.pdf.txt)}
CDKN3	{(13059_2015_Article_696.PMC4492089.pdf.txt)}
